key,Race,Date,distance_km,elevation_gain_m,key_race,finishers,winner_hours,top3_median_hours,km_effort,vertical_share,elite_equivalent_speed
6083,SÜDTIROL ULTRA SKYRACE 2017 - SÜDTIROL SKYRACE,29 July 2017,69.7,3790,6083,167,7.580277777777778,7.756944444444445,107.6,0.35223048327137546,13.871441360787824
6084,TUSHARS 2017 - 100K,29 July 2017,97.8,5290,6084,26,13.559722222222222,13.763333333333334,150.7,0.35102853351028535,10.949382417050131
6085,MONTREUX TRAIL FESTIVAL 2017 - LA VILLARS 60,29 July 2017,60.4,3740,6085,286,6.344444444444444,6.667777777777777,97.8,0.3824130879345603,14.667555407432095
6086,OROBIE ULTRA-TRAIL® 2017 - GRAN TRAIL OROBIE,29 July 2017,72.3,4180,6086,784,8.29111111111111,8.44,114.1,0.3663453111305872,13.518957345971565
6087,FERRIERE TRAIL FESTIVAL 2017,29 July 2017,56.3,2960,6087,43,6.511111111111111,6.8502777777777775,85.9,0.3445867287543655,12.539637484286931
6088,JAHORINA ULTRA-TRAIL® 2017 - ULTRA TRAIL,29 July 2017,103.9,3950,6088,51,10.740277777777777,11.974444444444444,143.4,0.2754532775453277,11.97550338684235
6089,JAHORINA ULTRA-TRAIL® 2017 - MAXI TRAIL,29 July 2017,69.6,2700,6089,55,8.125833333333333,8.82611111111111,96.6,0.27950310559006214,10.944797633285075
6090,JAHORINA ULTRA-TRAIL® 2017 - MIDI TRAIL,29 July 2017,35.0,2080,6090,114,3.897777777777778,4.1725,55.8,0.3727598566308244,13.373277411623725
6091,LA 6000D LA COURSE DES GÉANTS 2017 - LA 6000D,29 July 2017,65.6,3330,6091,1163,6.184166666666667,6.2636111111111115,98.89999999999999,0.3367037411526795,15.789613730098894
6092,LA 6000D LA COURSE DES GÉANTS 2017 - LA 6D LACS,29 July 2017,27.3,1550,6092,846,2.508888888888889,2.558333333333333,42.8,0.3621495327102804,16.729641693811075
6093,SWISSALPINE DAVOS 2017 - L43,29 July 2017,42.9,2680,6093,134,5.122222222222222,5.370833333333334,69.7,0.38450502152080346,12.977501939487976
6094,SWISSALPINE DAVOS 2017 - K31,29 July 2017,31.0,650,6094,347,1.9755555555555555,1.995,37.5,0.17333333333333334,18.796992481203006
6095,SWISSALPINE DAVOS 2017 - K36,29 July 2017,36.3,1820,6095,437,3.171111111111111,3.339722222222222,54.5,0.33394495412844033,16.318722448640106
6096,SWISSALPINE DAVOS 2017 - K47,29 July 2017,47.0,1840,6096,516,3.7841666666666667,3.9052777777777776,65.4,0.2813455657492354,16.746568034710865
6097,SWISSALPINE DAVOS 2017 - K78,29 July 2017,77.7,2960,6097,454,6.429444444444444,6.5552777777777775,107.30000000000001,0.27586206896551724,16.368490190262303
6098,TRAIL CATLLARÀS 2017 - ULTRA,29 July 2017,56.4,4210,6098,260,5.860277777777778,6.264722222222222,98.5,0.42741116751269037,15.722963685540726
6099,TRAIL CATLLARÀS 2017 - TRAIL,29 July 2017,28.6,1770,6099,430,2.8272222222222223,2.86,46.3,0.3822894168466523,16.18881118881119
6100,COMANO URSUS EXTREME TRAIL 2017 - 37K,29 July 2017,38.2,2480,6100,97,3.8333333333333335,4.043611111111111,63.0,0.39365079365079364,15.58013326921756
6101,BURNING RIVER ENDURANCE RUN 2017 - 100 MILE,29 July 2017,164.6,2610,6101,129,16.38222222222222,17.151666666666667,190.7,0.13686418458311486,11.118453017199494
6102,BURNING RIVER ENDURANCE RUN 2017 - BACK 50 MILE,29 July 2017,83.9,1420,6102,75,8.908611111111112,9.192777777777778,98.10000000000001,0.14475025484199794,10.67142080135372
6103,BURNING RIVER ENDURANCE RUN 2017 - 50 MILE,29 July 2017,80.8,1180,6103,156,6.584722222222222,6.831111111111111,92.6,0.12742980561555078,13.55562784645413
6104,EDP DESAFIOSOMIEDO 2017 - UTDS,29 July 2017,82.9,4970,6104,195,8.576944444444445,9.095,132.60000000000002,0.3748114630467571,14.57943925233645
6105,EDP DESAFIOSOMIEDO 2017 - MDS,29 July 2017,45.9,2710,6105,273,4.365277777777778,4.515,73.0,0.3712328767123288,16.168327796234774
6106,TRAIL VOLODALEN DU LAC DE VOUGLANS 2017 - TOUR DU LAC 69 KM,29 July 2017,69.4,2310,6106,89,6.1386111111111115,6.427222222222222,92.5,0.24972972972972973,14.391909413086697
6107,TRAIL VOLODALEN DU LAC DE VOUGLANS 2017 - TOUR DU REGARDOIR 39 KM,29 July 2017,39.5,1160,6107,233,2.9002777777777777,3.303611111111111,51.1,0.22700587084148727,15.467922307239553
6108,ULTRA FATRA 2017,29 July 2017,56.2,3350,6108,157,6.9494444444444445,7.011111111111111,89.7,0.3734671125975474,12.793977812995246
6109,MARATHON DES GABIZOS 2017,29 July 2017,45.4,3990,6109,193,5.771111111111111,6.209444444444444,85.3,0.46776084407971863,13.73713876711103
6110,MARATHON DES GABIZOS 2017 - TOUR DU PIC D'ARRENS,29 July 2017,25.6,1890,6110,252,2.6725,2.6983333333333333,44.5,0.42471910112359545,16.491661519456454
6111,PEN LLYN ULTRA 2017,29 July 2017,124.3,1920,6111,42,13.765833333333333,15.876388888888888,143.5,0.1337979094076655,9.038579301898347
6112,MAXI-RACE CHINA 2017 - ZENGJIA MOUNTAIN SICHUAN 60KM,29 July 2017,65.5,3060,6112,111,7.733888888888889,8.030833333333334,96.1,0.3184183142559834,11.966379578707064
6113,MAXI-RACE CHINA 2017 - ZENGJIA MOUNTAIN SICHUAN 30KM,29 July 2017,29.0,1170,6113,306,3.194166666666667,3.296666666666667,40.7,0.2874692874692874,12.345803842264914
6114,GARMIN RUNFIRE SALT LAKE ULTRA TRAIL 2017 - 20K,29 July 2017,20.2,10,6114,98,1.6630555555555555,1.7175,20.3,0.0049261083743842365,11.819505094614264
6115,GARMIN RUNFIRE SALT LAKE ULTRA TRAIL 2017 - 40K,29 July 2017,40.4,10,6115,26,3.6725,4.035833333333334,40.5,0.0024691358024691358,10.035102209374354
6117,MONTREUX TRAIL FESTIVAL 2017 - LA FREDDIES'S NIGHT15,29 July 2017,14.3,870,6117,431,1.318888888888889,1.3308333333333333,23.0,0.3782608695652174,17.28240450845335
6118,OSJ ITAMURO 100 2017 - 100 KM,29 July 2017,107.6,4920,6118,102,13.617222222222223,14.715277777777779,156.8,0.3137755102040816,10.655592260500237
6119,OSJ ITAMURO 100 2017 - 30KM,29 July 2017,35.1,2400,6119,78,3.5616666666666665,3.7469444444444444,59.1,0.40609137055837563,15.772851953443547
6120,VARS MOUNTAIN TRAIL 2017 - LA BOUCLE DE PEYNIER,29 July 2017,23.6,1610,6120,218,2.266111111111111,2.3697222222222223,39.7,0.40554156171284633,16.7530184034697
6121,MONTREUX TRAIL FESTIVAL 2017 - LA LEYSIN 30,30 July 2017,33.4,2050,6121,423,3.5280555555555555,3.682777777777778,53.9,0.3803339517625232,14.635691657866948
6122,MONTEROSA WALSER TRAIL 2017 - TRAIL 50 KM,30 July 2017,48.4,3880,6122,154,6.458888888888889,6.548333333333333,87.19999999999999,0.444954128440367,13.316365487401374
6123,MONTEROSA WALSER TRAIL 2017 - TRAIL 20 KM,30 July 2017,21.6,830,6123,299,1.5883333333333334,1.7036111111111112,29.900000000000002,0.27759197324414714,17.550953856187835
6124,TRAIL DELLE ORCHIDEE 2017 - TRAIL,30 July 2017,47.2,3300,6124,240,5.0841666666666665,5.402777777777778,80.2,0.41147132169576056,14.844215938303343
6125,TRAIL DU TOUR DES FIZ 2017 - 8 REFUGES,30 July 2017,59.9,4700,6125,247,8.123888888888889,8.3675,106.9,0.4396632366697848,12.775619958171498
6126,TRAIL DU TOUR DES FIZ 2017 - 5 REFUGES,30 July 2017,29.4,2190,6126,600,3.5130555555555554,3.5813888888888887,51.3,0.4269005847953216,14.324051811060265
6127,TRAIL DU TOUR DES FIZ 2017 - BALCON DES FIZ,30 July 2017,15.0,650,6127,367,1.1630555555555555,1.255,21.5,0.3023255813953488,17.13147410358566
6128,TRAIL DE L'ETENDARD 2017,30 July 2017,64.7,3800,6128,79,7.448333333333333,7.691666666666666,102.7,0.37000973709834467,13.352112676056338
6129,COMPRESSPORT TRAIL SERIES BOLIVIA 2017 - ETAPA LAGUNA VOLCÁN,30 July 2017,29.7,1160,6129,66,3.031388888888889,3.504166666666667,41.3,0.28087167070217917,11.785969084423304
6130,VIA ROMANA 2017 - 62KM,30 July 2017,62.0,3780,6130,34,7.5377777777777775,8.925555555555556,99.8,0.3787575150300601,11.181376820614961
6131,VIA ROMANA 2017 - 40KM,30 July 2017,39.7,2670,6131,80,4.5875,5.265833333333333,66.4,0.4021084337349397,12.609590125019784
6132,VIA ROMANA 2017 - 23KM,30 July 2017,21.3,1460,6132,167,2.4897222222222224,2.53,35.9,0.40668523676880225,14.189723320158103
6133,VIA ROMANA 2017 - TRAIL DECOUVERTE,30 July 2017,11.6,660,6133,182,1.1825,1.2355555555555555,18.2,0.3626373626373626,14.73021582733813
6134,MONTREUX TRAIL FESTIVAL 2017 - LA FAMILIALE (RELAIS ADULTE),30 July 2017,33.4,2050,6134,17,5.2908333333333335,5.631111111111111,53.9,0.3803339517625232,9.57182320441989
6135,CHIEMGAUER 100 2017 - 100 MILE,28 July 2017,160.9,7500,6135,13,22.86138888888889,27.335,235.9,0.31793132683340397,8.629961587708067
6136,CHIEMGAUER 100 2017 - 141 KM,28 July 2017,141.0,6450,6136,8,26.355833333333333,28.355833333333333,205.5,0.31386861313868614,7.247186058130309
6138,CHIEMGAUER 100 2017 - 80 KM,29 July 2017,80.0,3500,6138,38,10.120833333333334,11.241944444444444,115.0,0.30434782608695654,10.229547083096538
6139,CHIEMGAUER 100 2017 - 100 KM,29 July 2017,100.0,4500,6139,40,12.036111111111111,12.827222222222222,145.0,0.3103448275862069,11.30408419593746
6140,ULTRA TRAIL MOUNTAIN QINGHAI 2017,29 July 2017,181.2,4040,6140,15,31.198333333333334,32.29055555555556,221.6,0.18231046931407943,6.862687748395643
6141,ULTRA VALLS D'ANEU 2017 - UTVA,29 July 2017,94.7,7180,6141,64,16.701944444444443,16.701944444444443,166.5,0.4312312312312312,9.968899163437392
6142,ULTRA VALLS D'ANEU 2017 - CRVA,29 July 2017,52.7,3170,6142,175,7.350555555555555,7.423055555555556,84.4,0.37559241706161134,11.369980915316395
6143,AGUAS DE TEROR TRAIL - DESAFÍO DE LOS PICOS 2017 - 36K,29 July 2017,36.1,1790,6143,177,3.3841666666666668,3.466666666666667,54.0,0.33148148148148143,15.576923076923077
6144,AGUAS DE TEROR TRAIL - DESAFÍO DE LOS PICOS 2017 - 17K,29 July 2017,17.4,800,6144,453,1.4377777777777778,1.4891666666666667,25.4,0.31496062992125984,17.056519306099606
6145,AGUAS DE TEROR TRAIL - DESAFÍO DE LOS PICOS 2017,29 July 2017,8.8,450,6145,219,0.8077777777777778,0.8094444444444444,13.3,0.3383458646616541,16.431022649279342
6146,WALSER TRAIL CHALLENGE 2017 - WIDDERSTEIN TRAIL,29 July 2017,15.1,980,6146,466,1.3427777777777778,1.4436111111111112,24.9,0.3935742971887551,17.24841254569944
6147,ULTRA VALLS D'ANEU 2017 - MPVA,30 July 2017,20.9,800,6147,153,1.8102777777777779,1.8605555555555555,28.9,0.2768166089965398,15.532994923857867
6148,WALSER TRAIL CHALLENGE 2017 - WALSER TRAIL,30 July 2017,28.2,1760,6148,341,3.2333333333333334,3.274722222222222,45.8,0.3842794759825328,13.985919077105777
6149,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - 7 SUMMIT RUN,20 July 2017,237.1,7560,6149,66,30.345,32.80972222222222,312.7,0.24176527022705468,9.53071159463235
6150,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - SUPER TRAIL B7S,20 July 2017,130.9,4040,6150,128,15.247222222222222,15.961666666666666,171.3,0.23584354932866314,10.731961992273156
6151,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - K B L,21 July 2017,109.6,3280,6151,193,12.02111111111111,12.695277777777777,142.39999999999998,0.2303370786516854,11.216769139881407
6152,GROSSGLOCKNER ULTRA-TRAIL® 2017 - GGUT 110 - MOOSERBODEN,21 July 2017,92.3,6510,6152,14,24.148888888888887,24.263333333333332,157.39999999999998,0.41359593392630245,6.487154828960022
6153,GROSSGLOCKNER ULTRA-TRAIL® 2017 - GGUT 110 - RUDOLFSHÜTTE,21 July 2017,77.3,5700,6153,47,13.669722222222223,14.321388888888889,134.3,0.42442293373045414,9.377582093605136
6154,GROSSGLOCKNER ULTRA-TRAIL® 2017 - GGUT 110 I 2 RELAY 2,22 July 2017,49.2,1910,6154,19,5.101944444444444,6.041388888888889,68.30000000000001,0.2796486090775988,11.30534737229298
6155,GROSSGLOCKNER ULTRA-TRAIL® 2017 - 110 KM,22 July 2017,108.5,6770,6155,150,15.0625,15.0625,176.2,0.38422247446084,11.697925311203319
6156,RAIDLIGHT ETNA TRAIL 2017,22 July 2017,94.3,4990,6156,74,13.347777777777777,13.434722222222222,144.2,0.3460471567267684,10.733381577587098
6157,BUCKIN' HELL 2017 - 50K,22 July 2017,48.4,2540,6157,122,5.200277777777778,5.274444444444445,73.8,0.34417344173441733,13.991994944175268
6158,BLEFJELLS BESTE 2017,22 July 2017,55.9,2190,6158,68,5.690277777777778,5.8438888888888885,77.8,0.2814910025706941,13.313052571537218
6159,GROSSGLOCKNER ULTRA-TRAIL® 2017 - GLOCKNER TRAIL,22 July 2017,49.2,2130,6159,445,4.796944444444445,4.835,70.5,0.3021276595744681,14.581178903826267
6160,GROSSGLOCKNER ULTRA-TRAIL® 2017 - GGUT 110 I 2 RELAY 1,22 July 2017,62.7,4330,6160,21,7.425277777777778,9.829722222222221,106.0,0.4084905660377358,10.78362110379518
6161,GROSSGLOCKNER ULTRA-TRAIL® 2017 - WEISSEE GLETSCHERWELT TRAIL,22 July 2017,30.6,940,6161,239,2.9383333333333335,2.961388888888889,40.0,0.23500000000000001,13.507175687083762
6162,TRANS D' HAVET 2017 - ULTRA 80 KM,22 July 2017,81.0,5960,6162,273,10.151111111111112,10.415277777777778,140.6,0.4238975817923187,13.499399919989331
6163,TRANS D' HAVET 2017 - MARATHON 40 KM,22 July 2017,38.6,2010,6163,189,3.7080555555555557,3.8330555555555557,58.7,0.3424190800681431,15.314153199507212
6164,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - ZLOTY MARATON,22 July 2017,45.0,1880,6164,261,3.736666666666667,4.097222222222222,63.8,0.29467084639498436,15.571525423728813
6165,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - ULTRA,22 July 2017,68.9,2770,6165,219,6.175,6.4558333333333335,96.60000000000001,0.28674948240165626,14.963211565767395
6166,LOWER SILESIAN MOUNTAIN RUNS FESTIVAL 2017 - ZLOTY POLMARATON,22 July 2017,20.5,850,6166,361,1.4105555555555556,1.6819444444444445,29.0,0.29310344827586204,17.241948802642444
6167,ULTRAMARATHON DU FALLERE 2017 - UMF 56 KM,22 July 2017,57.9,4340,6167,65,7.336666666666667,7.453888888888889,101.3,0.42843040473840077,13.590221360959976
6169,OCHOCO TRAIL RUNS 2017 - 50K,22 July 2017,50.1,1790,6169,35,4.522777777777778,5.599722222222222,68.0,0.263235294117647,12.14345949699886
6170,GRAN TRAIL TRANSGOWORLD ANETO-POSETS 2017 - VUELTA AL ANETO,22 July 2017,55.4,3530,6170,633,7.910555555555556,7.910555555555556,90.69999999999999,0.3891951488423374,11.465692815506705
6171,GRAN TRAIL TRANSGOWORLD ANETO-POSETS 2017 - GRAN TRAIL ANETO-POSETS,22 July 2017,106.3,6680,6171,185,16.622777777777777,17.423333333333332,173.1,0.3859041016753322,9.934953127989287
6172,GRAN TRAIL TRANSGOWORLD ANETO-POSETS 2017 - MARATON DE LAS TUCAS,22 July 2017,41.4,2350,6172,871,4.952222222222222,4.9625,64.9,0.362095531587057,13.078085642317381
6173,ULTRAMARATHON DU FALLERE 2017 - TOUR DU FALLERE,22 July 2017,34.5,2200,6173,172,3.5858333333333334,3.6597222222222223,56.5,0.3893805309734513,15.438330170777988
6174,CIMA TAUFFI TRAIL 2017,22 July 2017,61.1,3800,6174,113,7.095277777777778,7.664166666666667,99.1,0.3834510595358224,12.930303359791235
6175,CAMERON ULTRA-TRAIL 2017 - CAMERON ULTRA-TRAIL® 100,22 July 2017,102.1,4500,6175,202,13.752222222222223,14.514444444444445,147.1,0.30591434398368456,10.134731684911582
6176,CAMERON ULTRA-TRAIL 2017 - CAMERON ULTRA-TRAIL® 55,22 July 2017,55.7,2500,6176,302,6.693888888888889,6.693888888888889,80.7,0.3097893432465923,12.055772263258362
6177,TRILHAS DO GAÚCHO IV ETAPA 2017 - 50K,22 July 2017,50.2,2570,6177,58,5.6883333333333335,5.803055555555556,75.9,0.33860342555994727,13.079316452060697
6178,YOU YANGS HARDCORE 100MILER 2017 - 100 MI,22 July 2017,164.2,3280,6178,24,16.827222222222222,17.05388888888889,197.0,0.166497461928934,11.551617421897905
6179,YOU YANGS HARDCORE 100MILER 2017 - 100 KM,22 July 2017,100.0,1970,6179,20,10.581388888888888,10.975833333333334,119.7,0.164578111946533,10.905777845266115
6180,TRAIL ET CROSS DU VÉLAN 2017 - 45 KM,22 July 2017,45.3,3370,6180,52,6.1097222222222225,6.162222222222222,79.0,0.4265822784810127,12.820050486837362
6181,OISANS TRAIL TOUR 2017 - OISANS TRAIL TOUR SOLO - 80KM,22 July 2017,79.8,3960,6181,23,9.518333333333333,9.936944444444444,119.4,0.3316582914572864,12.015766080563553
6182,JIAOXI FUN TRAIL 2017,22 July 2017,21.0,1520,6182,89,3.5183333333333335,3.7058333333333335,36.2,0.41988950276243087,9.76838317967169
6183,TYNISTSKE SLAPOTY 2017 - 125 KM,22 July 2017,126.3,3820,6183,62,16.84611111111111,17.079444444444444,164.5,0.23221884498480244,9.631460820349348
6184,PHOENIX RIDGE NIGHT RAID 2017 - 42KM,22 July 2017,38.5,3070,6184,78,5.953611111111111,6.043333333333333,69.2,0.4436416184971098,11.450634307777166
6185,SISKIYOU OUT BACK TRAIL RUN 2017 - 50M,22 July 2017,80.5,2150,6185,93,7.213888888888889,7.36,102.0,0.2107843137254902,13.858695652173912
6186,SISKIYOU OUT BACK TRAIL RUN 2017 - 50K,22 July 2017,50.0,1300,6186,188,3.636388888888889,3.7552777777777777,63.0,0.20634920634920634,16.776388786152822
6187,NEVER SUMMER 100K 2017,22 July 2017,103.3,4270,6187,226,12.186111111111112,12.470555555555556,146.0,0.2924657534246575,11.707577850046777
6188,BIGFOOT 45/100K 2017 - BIGFOOT 100K,22 July 2017,98.5,3590,6188,52,15.127777777777778,15.938888888888888,134.4,0.26711309523809523,8.432206343673755
6189,BIGFOOT 45/100K 2017 - BIGFOOT 40,22 July 2017,61.3,2220,6189,114,7.321666666666666,7.731944444444444,83.5,0.26586826347305387,10.7993533321358
6190,CIMA TAUFFI TRAIL 2017 - CIMA TAUFFI LIGHT,22 July 2017,35.5,2160,6190,142,3.786111111111111,3.8905555555555558,57.1,0.37828371278458844,14.676567185491932
6191,GOLDEN RING ULTRA TRAIL 100 2017 - T100,23 July 2017,107.4,700,6191,325,11.139722222222222,11.206388888888888,114.4,0.061188811188811185,10.208462434623108
6192,GOLDEN RING ULTRA TRAIL 100 2017 - T30,23 July 2017,33.8,230,6192,899,2.3775,2.3830555555555555,36.099999999999994,0.06371191135734072,15.14861872013055
6193,GOLDEN RING ULTRA TRAIL 100 2017 - T50,23 July 2017,51.4,230,6193,602,4.308888888888889,4.321666666666666,53.699999999999996,0.04283054003724395,12.425761666023911
6194,SWISSALPINE DAVOS 2017 - E35,23 July 2017,35.2,2160,6194,38,4.416388888888889,4.649166666666667,56.800000000000004,0.38028169014084506,12.2172432335544
6195,GRAN TRAIL TRANSGOWORLD ANETO-POSETS 2017 - VUELTA AL MOLINO,23 July 2017,12.5,470,6195,314,0.9941666666666666,1.0366666666666666,17.2,0.2732558139534884,16.591639871382636
6196,GRAN TRAIL TRANSGOWORLD ANETO-POSETS 2017 - VUELTA AL PICO CERLER,23 July 2017,25.6,1230,6196,744,2.421111111111111,2.4905555555555554,37.900000000000006,0.32453825857519786,15.21748828909213
6197,PORTO DA CRUZ NATURA 2017 - TRAIL,23 July 2017,45.5,3010,6197,126,4.751111111111111,4.776944444444444,75.6,0.3981481481481482,15.82601616561028
6198,PORTO DA CRUZ NATURA 2017 - TRAIL LONGO,23 July 2017,22.4,1250,6198,203,1.8547222222222222,1.8933333333333333,34.9,0.35816618911174786,18.433098591549296
6199,PORTO DA CRUZ NATURA 2017 - TRAIL CURTO PORTO DA CRUZ NATURA,23 July 2017,10.0,330,6199,191,0.8338888888888889,0.8558333333333333,13.3,0.24812030075187969,15.540408958130477
6200,RAIDLIGHT ETNA TRAIL 2017 - ETNA TRAIL SICILIA,23 July 2017,25.0,1440,6200,215,2.3561111111111113,2.5591666666666666,39.4,0.3654822335025381,15.395636600455877
6201,MT. TAISETSU TRAIL JOURNEY 2017 - 80K TAISETSUZAN TRAIL,23 July 2017,76.7,2780,6201,173,8.11888888888889,8.5675,104.5,0.2660287081339713,12.197257076159906
6202,MT. TAISETSU TRAIL JOURNEY 2017 - 40K SHIRATAKI TENGU TRAIL,23 July 2017,38.7,2010,6202,262,4.2555555555555555,4.415,58.800000000000004,0.34183673469387754,13.318233295583239
6203,KIRISHIMA / EBINO KOGEN EXTREME TRAIL 2017 - 60K,23 July 2017,64.5,2910,6203,362,7.041666666666667,7.1725,93.6,0.31089743589743596,13.049843150923666
6204,20 ANS BAZTANDARRAK 2017 - BK85,21 July 2017,89.8,6370,6204,155,12.144166666666667,13.957777777777778,153.5,0.41498371335504886,10.997452634930744
6206,ULTRA TOUR DU BEAUFORTAIN 2017,22 July 2017,105.0,6400,6206,132,14.153055555555556,14.38888888888889,169.0,0.378698224852071,11.745173745173744
6207,ZAGORI MOUNTAIN RUNNING 2017 - MARATHON PLUS,22 July 2017,49.7,2600,6207,252,4.7347222222222225,4.876944444444445,75.7,0.3434610303830911,15.522014011505382
6208,ZAGORI MOUNTAIN RUNNING 2017 - TERA 80 KM,22 July 2017,78.3,4780,6208,181,9.301666666666666,9.425555555555556,126.1,0.3790642347343378,13.378521749381113
6209,LA TRAVESÍA URBINA TREKKING & TRAIL RUNNING RACE 2017 - LA TRAVESÍA TREKKING & TRAIL RUNNING RACE,22 July 2017,45.4,530,6209,112,4.3,4.4,50.699999999999996,0.10453648915187377,11.522727272727272
6210,SCOTT ROCK THE TOP – ZUGSPITZ TRAILRUN CHALLENGE 2017 - ZUGSPITZ BERGLAUF 2017 - ZUGSPITZ BERGLAUF 16K,22 July 2017,16.3,2150,6210,343,1.9494444444444445,2.2172222222222224,37.8,0.5687830687830688,17.048358807316458
6211,VALSESIA TRAIL 2017,23 July 2017,46.0,4140,6211,34,5.898611111111111,6.510555555555555,87.4,0.47368421052631576,13.424353613789574
6212,PANTELLERIA TRAIL 2017 - GELFISER TRAIL 21 KM,23 July 2017,21.0,800,6212,14,2.959722222222222,3.0172222222222222,29.0,0.27586206896551724,9.611489596759345
6213,PANTELLERIA TRAIL 2017 - PANTELLERIA TRAIL 50 KM,23 July 2017,49.6,2210,6213,15,7.2636111111111115,7.3133333333333335,71.7,0.3082287308228731,9.804010938924339
6214,RACING MADAGASCAR 2017,11 July 2017,133.8,950,6214,26,9.806666666666667,9.8925,143.3,0.06629448709002093,14.48572150619156
6215,NUTS YLLÄS PALLAS 2017 - 134 KM,14 July 2017,133.5,3750,6215,100,15.501388888888888,16.58861111111111,171.0,0.21929824561403508,10.308277097741088
6216,NUTS YLLÄS PALLAS 2017 - 30 KM,14 July 2017,30.1,1080,6216,266,2.3425,2.558333333333333,40.900000000000006,0.26405867970660146,15.986970684039091
